ALogP,LipoaffinityIndex,nHBAcc,Label
1.3021000000000005,2.976017105064248,0.0,0
-0.0897999999999998,1.8347814814814816,1.0,0
0.6083000000000001,2.5609319444444445,0.0,0
1.3202000000000005,1.249174074074074,0.0,0
-0.4795999999999999,1.2851015419501133,5.0,0
1.4427999999999996,5.166957777777777,0.0,0
0.7075,4.056898703703704,1.0,0
-1.0436,6.014975672083649,2.0,0
1.7776,4.224325617283951,0.0,0
1.3863,4.396377599451302,0.0,0
-0.0056,3.142071303155008,1.0,0
1.4634000000000005,2.6129660493827163,0.0,0
-0.0056,3.1312033676268864,1.0,0
1.3595000000000004,4.262898717421125,1.0,0
0.7443,3.751739262688614,0.0,0
-2.7774,8.930098390301177,0.0,0
-1.2775,3.97062214175485,3.0,0
-1.5433,1.4843730319874868,6.0,0
2.5025000000000004,4.600260732272334,0.0,0
1.2603000000000004,6.056696726386202,6.0,0
0.2335999999999999,6.072284206625264,1.0,0
1.0712999999999997,4.552125,1.0,0
0.4203000000000001,1.5696362962962962,2.0,0
-1.3301999999999998,2.33723010770975,4.0,0
0.1642000000000005,3.197306044028723,5.0,0
0.0,9.254971296296295,0.0,0
0.2167,4.647992951168235,2.0,0
0.6137999999999999,6.197808796296296,0.0,0
-1.1802999999999984,5.173066675170068,1.0,0
0.5277000000000007,3.125634259259259,2.0,0
1.9844000000000004,3.237429897119341,2.0,0
-0.7499,2.205672592592592,2.0,0
-1.4998,4.443670925925926,2.0,0
-0.7499,2.19225,2.0,0
1.9259999999999995,5.5253912037037045,0.0,0
1.4886,3.904506303155007,0.0,0
-0.7461000000000011,4.612338177297669,0.0,0
1.0282999999999998,2.855782846364884,0.0,0
-0.5226000000000004,4.467018962585033,2.0,0
1.9622000000000008,1.6393226851851852,0.0,0
-0.2526000000000004,5.526003813145628,3.0,0
-3.641400000000002,11.098200208049972,0.0,0
0.8103999999999992,3.61660824557858,5.0,0
2.1573,3.579234159807956,0.0,0
-0.4256,2.216810740740741,1.0,0
2.5169,3.0072687482853224,0.0,0
2.654299999999999,5.050239123061461,4.0,0
-0.4795999999999999,3.5686245553036025,4.0,0
8.7339,8.176933246899583,0.0,0
-2.7094000000000014,7.572432181542369,2.0,0
1.8982000000000003,5.364221888105036,0.0,0
-2.7036,3.054391529200347,13.0,0
-0.0518000000000001,5.978808981481481,0.0,0
-1.4998,4.440969259259259,2.0,0
0.6420000000000001,9.912731339758125,0.0,0
